OSPG_BH, DM115392, 9ED88393B4AC3FFB70B6521E34D88082.jpg, -0.69938, 0.410286, 0.0123584, -0.202942, -0.206004, 0.0490088, -0.0353114, -0.0369935, -0.131689, -0.0512876, 0.0665588
OSPG_BH, DM115392, DB24CCF008430B005EEC90CD5BF87A3B.jpg, 0.310201, 0.640908, 0.0170452, -0.00192322, 0.197295, 0.586163, 0.190242, 0.309234, 0.0127347, 0.395603, 0.0652836
OSPG_BH, DM115392, B20FDBFC4723BA23D6EA8A8100DE879E.jpg, 0.069136, 0.519346, 0.0111572, -0.0675245, 0.00647263, 0.214266, -0.0127914, 0.22778, -0.0154283, 0.157689, 0.0470823
OSPG_BH, DM115392, 8125786C31790AAABBFAAC20F61B918F.jpg, 0.174728, 0.607195, 0.0327884, -0.0441667, 0.184671, 0.486846, 0.101904, 0.25794, -0.0195584, 0.276857, 0.0796279
OSPG_BH, DM115392, 8A04BE3E103FE46523FEBA7109774D0D.jpg, 0.400869, 0.61988, 0.0329882, 0.0136262, 0.187297, 0.427875, 0.111086, 0.293592, 0.0382237, 0.183632, 0.0693605
OSPG_BH, DM115392, 7AF107B937A14D204ABA2F86D72034AF.jpg, 0.332639, 0.639777, 0.022912, 0.0111202, 0.212235, 0.522781, 0.113706, 0.269275, 0.000524955, 0.29452, 0.0576984
OSPG_BH, DM115392, D7B074D3D3B85FB74C3643402F1268A5.jpg, 0.0153405, 0.54155, 0.000553383, -0.0673079, 0.0901522, 0.315372, 0.13373, 0.198509, -0.0318748, 0.16018, 0.04276
OSPG_BH, DM115392, 578B9A36030F0ECEFFC4B3DDF53C1E47.jpg, 0.276668, 0.594627, 0.0307339, -0.0318065, 0.101401, 0.68329, 0.0641862, 0.253873, 0.0122475, 0.102861, 0.0580015
OSPG_BH, DM115377, C1D751EF44E57690ADF91144D90F67FC.jpg, -0.154381, 0.580976, 0.0264465, -0.0734062, -0.0644154, 0.127905, 0.068914, 0.144631, -0.0346865, -0.0857412, 0.0729975
OSPG_BH, DM115377, 1337E08C75C0CFD8A16AB673A595D98C.jpg, 0.419103, 0.657167, 0.0371978, 0.0235147, 0.221652, 0.52296, 0.123798, 0.337853, 0.0425488, 0.216129, 0.0737958
OSPG_BH, DM115377, F2FF717CCDC43789B56102B8BDE5D54F.jpg, -0.100657, 0.508641, 0.0211422, -0.0943741, -0.0149715, 0.154213, 0.00128761, 0.181377, -0.035392, 0.0180935, 0.0666373
OSPG_BH, DM115377, B2C6DE3F169FA577CD83DCFD27A3F76C.jpg, 0.345078, 0.612595, 0.0279414, -0.0118681, 0.203427, 0.410911, 0.0333498, 0.329998, 0.0266051, 0.325041, 0.0609338
OSPG_BH, DM115377, 0F6CFD95729A38D622963D3D8CDA9D60.jpg, -0.149384, 0.501514, 0.011184, -0.0831082, 0.0198454, 0.16224, -0.0356654, 0.181622, -0.0465188, 0.0880243, 0.0392857
OSPG_BH, DM115377, 6231DA1DE1C112C0BBF36B7B54C0D46B.jpg, 0.148528, 0.593995, 0.0305532, -0.0311521, 0.023178, 0.292634, 0.105557, 0.222391, 0.00782961, -0.00833358, 0.0667823
OSPG_BH, DM115377, 91061C96BEECB0C77BD4808FAE7D38FA.jpg, 0.00659116, 0.520516, 0.0117698, -0.0896316, -0.0683555, 0.57468, 0.0490716, 0.108834, -0.0433718, -0.0474527, 0.0291231
OSPG_BH, DM116096, FE608BE740D30A8D4B4D8CCB80A49EE7.jpg, 0.569562, 0.584054, 0.0441977, 0.00807927, 0.185846, 0.486247, -0.00217684, 0.382989, 0.0808478, 0.255738, 0.0916632
OSPG_BH, DM116096, B60CD33D81D67ED0F5C32F8F1266469C.jpg, -0.0142303, 0.580014, 0.0306189, -0.0502117, -0.000968242, 0.227475, 0.0488248, 0.23246, -0.0217451, -0.044451, 0.0720438
OSPG_BH, DM116096, D86486FF89365574A2E7893DA85EB0FB.jpg, 0.391835, 0.725602, 0.0452723, 0.0419814, 0.189592, 0.475555, 0.236333, 0.384917, 0.0485708, 0.102314, 0.0811621
OSPG_BH, DM116096, 46F498280627A464BD3EAE74B3603F47.jpg, 0.36093, 0.705596, 0.0485324, 0.0212842, 0.156402, 0.477873, 0.231646, 0.429507, 0.0532408, 0.295577, 0.0815169
OSPG_BH, DM116096, 38EC48F9718A3DA738AEB349CEA0A0CA.jpg, -0.69724, 0.375668, 0.0117094, -0.236979, -0.232683, 0.212499, -0.0514064, -0.0410723, -0.137098, -0.036019, 0.0774247
OSPG_BH, DM115379, 308D8721C6925EFB69174DD69E662DA3.jpg, 0.17401, 0.510591, 0.0157885, -0.0779072, 0.00474458, 0.241906, -0.0201718, 0.203161, -0.00774346, 0.230388, 0.0546461
OSPG_BH, DM115379, BD10FBA4832B1AC85F4058EE400BDCC0.jpg, -0.0389921, 0.53964, 0.0232284, -0.104308, -0.0248456, 0.307001, 0.0242911, 0.175646, -0.0433521, 0.221962, 0.0578608
OSPG_BH, DM115379, 47861B72F6CB00CADCD0492FD5FDC62D.jpg, 0.427718, 0.711442, 0.0484562, 0.0555715, 0.362516, 0.438487, 0.133911, 0.303999, 0.0250363, 0.200674, 0.0973909
OSPG_BH, DM115379, A48AC660BB7F5179B5A53FFD4273CA78.jpg, -0.564339, 0.469621, 0.00485217, -0.149178, -0.190963, -0.0313905, -0.0355518, 0.0318384, -0.104993, -0.0605186, 0.0348247
OSPG_BH, DM115378, 1DE92A319D19827A5BBBE19AA56F369D.jpg, -0.869607, 0.406684, 0.0017047, -0.200022, -0.351208, -0.126936, -0.148313, -0.0820352, -0.159444, -0.130853, 0.0202569
OSPG_BH, DM115378, A947BC6CB97EECED4676C7C831DD4D2C.jpg, -0.346519, 0.422764, 0.0274561, -0.20803, -0.139309, 0.315917, -0.0188666, 0.0668843, -0.100156, 0.128006, 0.095444
OSPG_BH, DM115378, D2506B5D1F434A6E04E7090534EDFE8B.jpg, -0.0983172, 0.531367, 0.0249845, -0.095459, -0.0743778, 0.284033, 0.0529012, 0.137293, -0.0459299, 0.0460313, 0.059738
OSPG_BH, DM115378, 097E1195DC6716567FF58CD064E4FD19.jpg, -0.531558, 0.486261, 0.0144258, -0.135365, -0.311385, 0.109495, 0.0382645, -0.0205776, -0.0974573, -0.215914, 0.0323966
OSPG_BH, DM115378, 2D4CEB21884342BB31BBBBF8DA81A91D.jpg, -0.218942, 0.503833, 0.00121809, -0.0876531, -0.0607624, 0.251532, 0.042036, 0.102901, -0.0594844, -0.0200802, 0.0250481
OSPG_BH, DM115378, 07ABBD96E9813A17407A598C27018E55.jpg, -0.257349, 0.533251, 0.0220318, -0.112145, -0.0745486, 0.395813, -0.0437309, 0.0802234, -0.0951669, 0.0681494, 0.0332179
OSPG_BH, DM115378, 64633290DC972D2C7731388430001FF7.jpg, -0.768743, 0.460341, 0.00873804, -0.180808, -0.311548, 0.0644269, -0.10657, -0.0565199, -0.152793, -0.0978918, 0.0178014
OSPG_BH, DM115378, D8DCD2913F8BCDBCBD68342CE15CBE68.jpg, -0.273799, 0.57351, 0.0285756, -0.0928791, -0.120027, 0.0771104, -0.0475641, 0.124678, -0.0769203, 0.0710135, 0.0569324
OSPG_BH, DM115378, BB7BE46D660087CFC8E3C9F7EB5329BD.jpg, -0.287998, 0.476728, 0.0105537, -0.130819, -0.20459, 0.255957, -0.0199682, 0.0858825, -0.0586491, -0.100406, 0.0302715
OSPG_BH, DM115378, 8CAB69BF375B86B5E4B565594BBD055A.jpg, -0.0126334, 0.525862, 0.0197566, -0.0902723, -0.0740185, 0.536943, 0.0124108, 0.150951, -0.0362707, 0.000333995, 0.0366204
OSPG_BH, DM115378, 9B47A57497B3C85F0DD412C849037C6D.jpg, -0.692857, 0.465614, 0.0100081, -0.163624, -0.286868, -0.0873195, -0.0983479, -0.0267701, -0.1323, -0.097202, 0.0349108
OSPG_BH, DM115378, B4AC8FDE20C4A15A0E2D0DF2088F47C5.jpg, -0.389671, 0.467799, 0.00881247, -0.132789, -0.185183, 0.0243043, -0.0558485, 0.0530239, -0.0814643, -0.0506771, 0.0480177
OSPG_BH, DM115378, B0E69062397492ADA7CE8198FB719131.jpg, -0.416642, 0.473103, 0.0108618, -0.123405, -0.0866704, 0.0240658, -0.00756603, 0.0913352, -0.0797736, -0.0759866, 0.0576514
OSPG_BH, DM115378, A1156A5C34D8F4EA47116B6F916E9243.jpg, -0.708097, 0.449346, 0.00680058, -0.177525, -0.317336, -0.0596315, -0.116781, -0.0294917, -0.140194, -0.0723906, 0.0295171
OSPG_BH, DM115378, 2DD210091740163F7F107CF7CC4EFEAE.jpg, -0.677826, 0.496632, 0.021008, -0.14539, -0.267727, -0.20837, -0.112069, 0.0150969, -0.117053, -0.140365, 0.0489299
OSPG_BH, DM115378, F1AB11FF322ECE92B33BFC88B806CF30.jpg, -0.219628, 0.49935, 0.00754869, -0.118084, -0.114106, 0.2197, 0.0414998, 0.0871762, -0.0622638, -0.0508444, 0.0366054
OSPG_BH, DM115378, 7D8E14D5E28614ADCD5C3E1239BC9A60.jpg, -0.305655, 0.501414, 0.00412615, -0.106757, -0.0482658, 0.0214514, 0.0393226, 0.133566, -0.0678057, 0.0932619, 0.0527712
OSPG_BH, DM115874, 817A4BC62D21B03C051850FB5C76EE09.jpg, 0.481007, 0.582409, 0.0457139, -0.0453218, 0.0889057, 0.439508, -0.054363, 0.317553, 0.039115, 0.405988, 0.0767818
OSPG_BH, DM115874, E318E191E243F6DF3A720D2F83BBFF0F.jpg, 0.132236, 0.588464, 0.0413802, -0.0297396, 0.102568, 0.290513, 0.038244, 0.305034, 0.020087, -0.024063, 0.0954488
OSPG_BH, DM115874, 016A42E4B2C307F095A9F69FEBFDFA25.jpg, -0.00180319, 0.604324, 0.0315249, -0.0343101, 0.106818, 0.0692154, 0.0317015, 0.304359, -0.0053932, 0.0636591, 0.102308
OSPG_BH, DM115874, 10D9B57530679CBFAC82C085BA6393D7.jpg, 0.134502, 0.565266, 0.0307917, -0.0300511, 0.118511, 0.398606, -0.00121686, 0.282861, -0.00357696, 0.0712738, 0.0652815
OSPG_BH, DM115874, 0380F7FC1FA423EA72C406395A0DDE29.jpg, 0.13033, 0.592612, 0.0441153, -0.0348769, 0.0871647, 0.321194, 0.0284551, 0.256744, -0.0092156, 0.0910529, 0.0873766
